Player Stats, Player Photo, Player Name, Club, Club Stats, Club Badge, Position, Country, Country Flag
https://www.premierleague.com/en/players/2072/samassi-abou/overview,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Samassi Abou,West Ham United,https://www.premierleague.com/en/clubs/21/west-ham-united/overview,https://resources.premierleague.com/premierleague25/badges-alt/21.svg,Forward,France,https://resources.premierleague.com/premierleague25/flags/fr.svg
https://www.premierleague.com/en/players/1595/tony-adams/overview,https://resources.premierleague.com/premierleague25/photos/players/40x40/1595.png,Tony Adams,Arsenal,https://www.premierleague.com/en/clubs/3/arsenal/overview,https://resources.premierleague.com/premierleague25/badges-alt/3.svg,Defender,England,https://resources.premierleague.com/premierleague25/flags/gb-eng.svg
https://www.premierleague.com/en/players/12801/junior-agogo/overview,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Junior Agogo,Sheffield Wednesday,https://www.premierleague.com/en/clubs/19/sheffield-wednesday/overview,https://resources.premierleague.com/premierleague25/badges-alt/19.svg,Forward,Ghana,https://resources.premierleague.com/premierleague25/flags/gh.svg
https://www.premierleague.com/en/players/9086/philippe-albert/overview,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Philippe Albert,Newcastle United,https://www.premierleague.com/en/clubs/4/newcastle-united/overview,https://resources.premierleague.com/premierleague25/badges-alt/4.svg,Defender,Belgium,https://resources.premierleague.com/premierleague25/flags/be.svg
https://www.premierleague.com/en/players/3669/gary-alexander/overview,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Gary Alexander,West Ham United,https://www.premierleague.com/en/clubs/21/west-ham-united/overview,https://resources.premierleague.com/premierleague25/badges-alt/21.svg,Forward,England,https://resources.premierleague.com/premierleague25/flags/gb-eng.svg
https://www.premierleague.com/en/players/1971/niclas-alexandersson/overview,https://resources.premierleague.com/premierleague25/photos/players/40x40/1971.png,Niclas Alexandersson,Sheffield Wednesday,https://www.premierleague.com/en/clubs/19/sheffield-wednesday/overview,https://resources.premierleague.com/premierleague25/badges-alt/19.svg,Midfielder,Sweden,https://resources.premierleague.com/premierleague25/flags/se.svg
https://www.premierleague.com/en/players/1332/hasney-aljofree/overview,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Hasney Aljofree,Bolton Wanderers,https://www.premierleague.com/en/clubs/30/bolton-wanderers/overview,https://resources.premierleague.com/premierleague25/badges-alt/30.svg,Defender,England,https://resources.premierleague.com/premierleague25/flags/gb-eng.svg
https://www.premierleague.com/en/players/1207/graham-allen/overview,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Graham Allen,Everton,https://www.premierleague.com/en/clubs/11/everton/overview,https://resources.premierleague.com/premierleague25/badges-alt/11.svg,Defender,England,https://resources.premierleague.com/premierleague25/flags/gb-eng.svg
https://www.premierleague.com/en/players/1399/rory-allen/overview,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Rory Allen,Tottenham Hotspur,https://www.premierleague.com/en/clubs/6/tottenham-hotspur/overview,https://resources.premierleague.com/premierleague25/badges-alt/6.svg,Forward,England,https://resources.premierleague.com/premierleague25/flags/gb-eng.svg
https://www.premierleague.com/en/players/17980/anders-andersson/overview,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Anders Andersson,Blackburn Rovers,https://www.premierleague.com/en/clubs/5/blackburn-rovers/overview,https://resources.premierleague.com/premierleague25/badges-alt/5.svg,Forward,Sweden,https://resources.premierleague.com/premierleague25/flags/se.svg
https://www.premierleague.com/en/players/4227/andreas-andersson/overview,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Andreas Andersson,Newcastle United,https://www.premierleague.com/en/clubs/4/newcastle-united/overview,https://resources.premierleague.com/premierleague25/badges-alt/4.svg,Forward,Sweden,https://resources.premierleague.com/premierleague25/flags/se.svg
https://www.premierleague.com/en/players/1890/darren-anderton/overview,https://resources.premierleague.com/premierleague25/photos/players/40x40/1890.png,Darren Anderton,Tottenham Hotspur,https://www.premierleague.com/en/clubs/6/tottenham-hotspur/overview,https://resources.premierleague.com/premierleague25/badges-alt/6.svg,Midfielder,England,https://resources.premierleague.com/premierleague25/flags/gb-eng.svg
https://www.premierleague.com/en/players/9012/ian-andrews/overview,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Ian Andrews,Leicester City,https://www.premierleague.com/en/clubs/13/leicester-city/overview,https://resources.premierleague.com/premierleague25/badges-alt/13.svg,Goalkeeper,England,https://resources.premierleague.com/premierleague25/flags/gb-eng.svg
https://www.premierleague.com/en/players/3897/nicolas-anelka/overview,https://resources.premierleague.com/premierleague25/photos/players/40x40/3897.png,Nicolas Anelka,Arsenal,https://www.premierleague.com/en/clubs/3/arsenal/overview,https://resources.premierleague.com/premierleague25/badges-alt/3.svg,Forward,France,https://resources.premierleague.com/premierleague25/flags/fr.svg
https://www.premierleague.com/en/players/1038/matty-appleby/overview,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Matty Appleby,Barnsley,https://www.premierleague.com/en/clubs/37/barnsley/overview,https://resources.premierleague.com/premierleague25/badges-alt/37.svg,Midfielder,England,https://resources.premierleague.com/premierleague25/flags/gb-eng.svg
https://www.premierleague.com/en/players/2441/mark-arber/overview,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Mark Arber,Tottenham Hotspur,https://www.premierleague.com/en/clubs/6/tottenham-hotspur/overview,https://resources.premierleague.com/premierleague25/badges-alt/6.svg,Defender,England,https://resources.premierleague.com/premierleague25/flags/gb-eng.svg
https://www.premierleague.com/en/players/2061/neal-ardley/overview,https://resources.premierleague.com/premierleague25/photos/players/40x40/2061.png,Neal Ardley,Wimbledon,https://www.premierleague.com/en/clubs/1736/wimbledon/overview,https://resources.premierleague.com/premierleague25/badges-alt/1736.svg,Midfielder,England,https://resources.premierleague.com/premierleague25/flags/gb-eng.svg
https://www.premierleague.com/en/players/1919/chris-armstrong/overview,https://resources.premierleague.com/premierleague25/photos/players/40x40/1919.png,Chris Armstrong,Tottenham Hotspur,https://www.premierleague.com/en/clubs/6/tottenham-hotspur/overview,https://resources.premierleague.com/premierleague25/badges-alt/6.svg,Forward,England,https://resources.premierleague.com/premierleague25/flags/gb-eng.svg
